Ext.ID	Museum	Sampling.date	Catalogue.accession	Species	Collection.notes	Sex	Age	Year	Country	Region	Locality	Oral.health	Appearance	Sampling.comments	Ext.Date	Sample.weight.g.	Pigmented_extract	Qubit.concentration.ng.ul.	LP.date	Extract.vol.used	LP.copies	Ind.date	LP.vol.used	Ind.cycles	Ind.copies	Pool	Pooled.volume.ul.	Instrument.model	Common.name	habitat.general	order	Species_Lintulaakso_et_al	diet_cluster_name	diet_quality	cp	ee	cf	ash	nfe	calculated_species_main_diet	raw_count	unmapped_count	mapped_count	host_count	human_count	unmapped_avlength	mapped_avlength	p_Sediment.Soil	p_Skin	p_aOral	p_mOral	p_Unknown	classified	unclassified	Bacteria	Archaea	Eukaryota	Viruses	species_raw	is.blank	failed.repeated	combined.sample	Sample.weight.ug	DNA_input_ng	libraries_input_copies	theor_ind_copies
RM_152	RMCA	20230329	2949	Syncerus caffer	Collector: Christy 	female	M3W	1913	Congo (DR)		Mambamuku				20230808	0.023	FALSE	6.03	20230811	20	2360000	20230905	12	11	2e+08	Pool D	5	Illumina NovaSeq X Plus	African buffalo	Terrestrial	Artiodactyla	Syncerus caffer	Grazer	3.9	10.14996	2.59276	30.57153	7.42786	49.25788	Herbivore	272250	186476	1462	1337	125	37.97	38.73	0	37.2	5.2	0	57.6	3.6	96.4	3.5	0.1	0.01	0	576	FALSE	FALSE	FALSE	23	120.6	28320000	57999360000
RM_153	RMCA	20230329	2220	Syncerus caffer	Collector: Christy 	male	M3	1913	Congo (DR)		Mawambi				20230816	0.019	FALSE	10.1	20230824	20	2560000	20230920_7-7	12	11	4.21e+09	Pool C	4	Illumina NovaSeq X Plus	African buffalo	Terrestrial	Artiodactyla	Syncerus caffer	Grazer	3.9	10.14996	2.59276	30.57153	7.42786	49.25788	Herbivore	1127207	754816	9277	8817	460	38.52	38.4	11.1	1.6	17.5	27.8	42	4	96	4	0	0	0	2299	FALSE	FALSE	FALSE	19	202	30720000	62914560000
RM_154	RMCA	20230329	1944	Syncerus caffer	Collector: Hutereau 	?	-	1911-1913	Congo (DR)		?				20230816	0.029	FALSE	1.75	20230824	20	643000	20230920_remainder	12	14	1140000		NA		African buffalo	Terrestrial	Artiodactyla	Syncerus caffer	Grazer	3.9	10.14996	2.59276	30.57153	7.42786	49.25788	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	29	35	7716000	126418944000
RM_155	RMCA	20230329	6044	Syncerus caffer	Collector: Pilette 	?	M3W	<1898	Congo (DR)		?				20230816	0.017	FALSE	1.8	20230824	20	1950000	20230920_7-7	12	11	2.03e+10	Pool B	3	Illumina NovaSeq X Plus	African buffalo	Terrestrial	Artiodactyla	Syncerus caffer	Grazer	3.9	10.14996	2.59276	30.57153	7.42786	49.25788	Herbivore	5188568	3686101	23560	22683	877	42.95	46.33	10.3	3.8	25.6	21.9	38.4	10.9	89.1	10.9	0	0.01	0	6301	FALSE	FALSE	FALSE	17	36	23400000	47923200000
RM_156	RMCA	20230329	2751	Syncerus caffer	Collector: Maes 	?	M3W	1914	Congo (DR)		Oshwe				20230816	0.021	FALSE	2.88	20230824	20	11700000	20230920_7-7	12	11	2.78e+10	Pool B	3	Illumina NovaSeq X Plus	African buffalo	Terrestrial	Artiodactyla	Syncerus caffer	Grazer	3.9	10.14996	2.59276	30.57153	7.42786	49.25788	Herbivore	13575865	10106450	364899	347914	16985	48.54	53.53	7.6	15.2	4.6	8	64.5	13	87	12.9	0	0.06	0	7761	FALSE	FALSE	FALSE	21	57.6	140400000	287539200000
RM_162	RMCA	20230330	5921	Ceratotherium simum	Collector: Pilette 	?	M1	<1898	Congo (DR)		?				20230717	0.018	FALSE	3.83	20230721	20	1.49e+08	20230920_3-3	10	11	2.78e+09	Pool C	4	Illumina NovaSeq X Plus	White rhino	Terrestrial	Perissodactyla	Ceratotherium simum	Grazer	5.3	10.12274	2.3037	32.4131	7.64103	47.5194	Herbivore	6312726	5344743	197703	191632	6071	51.51	57.1	5.6	3.8	22.8	22.1	45.7	10.5	89.5	10.3	0.1	0.11	0	6981	FALSE	FALSE	FALSE	18	76.6	1.49e+09	3.05152e+12
RM_164	RMCA	20230330	3880	Ceratotherium simum	 	?	M2		?		?				20230814	0.019	FALSE	3.33	20230821	20	1.13e+08	20230908	12	11	8.92e+08	Pool D	5	Illumina NovaSeq X Plus	White rhino	Terrestrial	Perissodactyla	Ceratotherium simum	Grazer	5.3	10.12274	2.3037	32.4131	7.64103	47.5194	Herbivore	39935693	34143263	80655	74423	6232	48.97	45.39	3.7	4.1	19.4	27.7	45.1	8.8	91.2	8.2	0.6	0.01	0	9116	FALSE	FALSE	FALSE	19	66.6	1.356e+09	2.777088e+12
RM_167	RMCA	20230330	3881	Ceratotherium simum	Collector: de Calonne 	?	M2	<1915(?)	Congo (DR)		Faradje				20230703	0.021	FALSE	23	20230706	20	2.56e+08	20230818	18	11	1.67e+10	Pool B	3	Illumina NovaSeq X Plus	White rhino	Terrestrial	Perissodactyla	Ceratotherium simum	Grazer	5.3	10.12274	2.3037	32.4131	7.64103	47.5194	Herbivore	4090174	3715358	17933	17179	754	48.72	47.92	5.1	4.1	23.3	25	42.5	6.6	93.4	6.4	0.2	0.01	0	6990	FALSE	FALSE	FALSE	21	460	4.608e+09	9.437184e+12
RM_169	RMCA	20230330	5920	Ceratotherium simum	Collector: Pilette 	?	M2	<1898	Congo (DR)		?			big plaques	20230703	0.019	FALSE	29.9	20230706	20	67300000	20230818	18	11	5.67e+08	Pool D	5	Illumina NovaSeq X Plus	White rhino	Terrestrial	Perissodactyla	Ceratotherium simum	Grazer	5.3	10.12274	2.3037	32.4131	7.64103	47.5194	Herbivore	671265	587991	1820	1590	230	42.2	42.18	1	8.6	33	38.9	18.6	5.3	94.7	4.3	1	0	0	2515	FALSE	FALSE	FALSE	19	598	1211400000	2480947200000
RM_171	RMCA	20230330	5926	Ceratotherium simum	Collector: Pilette 	?	M2	<1898	Congo (DR)		?				20230703	0.015	FALSE	5.29	20230706	20	1.54e+08	20230818	18	11	6.96e+10	Pool A	3	Illumina NovaSeq X Plus	White rhino	Terrestrial	Perissodactyla	Ceratotherium simum	Grazer	5.3	10.12274	2.3037	32.4131	7.64103	47.5194	Herbivore	12781679	10657967	282645	271291	11354	51.84	55.35	2.2	6.6	24.2	33.4	33.7	10.7	89.3	10.6	0	0.1	0	8412	FALSE	FALSE	FALSE	15	105.8	2.772e+09	5.677056e+12
RM_172	RMCA	20230330	5927	Ceratotherium simum	Collector: Pilette 	?	M1	<1898	Congo (DR)		?				20230703	0.012	FALSE	8.15	20230706	20	3.21e+08	20230818	18	11	5.24e+10	Pool A	3	Illumina NovaSeq X Plus	White rhino	Terrestrial	Perissodactyla	Ceratotherium simum	Grazer	5.3	10.12274	2.3037	32.4131	7.64103	47.5194	Herbivore	7118392	6275604	21548	17306	4242	49.61	50.9	3.3	3.1	16.5	18.2	58.9	7.4	92.7	7.3	0	0.02	0	6908	FALSE	FALSE	FALSE	12	163	5.778e+09	1.1833344e+13
RM_173	RMCA	20230330	1983.006-M-0001	Papio anubis	Collector: Colyn 	male	M3	1982	Congo (DR)		Tshopo				20230707	0.019	FALSE	9.49	20230712	20	3.74e+08	20230720	12	10	6.75e+10	Pool A	3	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	5194620	4739600	1776	929	847	55.64	52.43	0.6	0.3	79.3	15	4.8	7.8	92.2	7.7	0.1	0.01	0	7300	FALSE	FALSE	FALSE	19	189.8	4.488e+09	4.595712e+12
RM_174	RMCA	20230330	5919	Ceratotherium simum	Collector: Pilette 	?	M2	<1898	Congo (DR)		?				20230717	0.016	FALSE	15.4	20230721	20	76200000	20230920_3-3	10	14	228000		NA		White rhino	Terrestrial	Perissodactyla	Ceratotherium simum	Grazer	5.3	10.12274	2.3037	32.4131	7.64103	47.5194	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	16	308	7.62e+08	1.2484608e+13
RM_175	RMCA	20230330	1983.006-M-0005	Papio anubis	Collector: Colyn 	male	M3	1980	Congo (DR)		Tshopo				20230707	0.014	FALSE	10.2	20230712	20	4.02e+08	20230720	12	10	1.77e+10	Pool B	3	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	12299317	11360613	5433	3620	1813	58.68	55.81	0.7	0.6	75.4	20	3.3	10.4	89.6	10.2	0.3	0.01	0	8507	FALSE	FALSE	FALSE	14	204	4.824e+09	4.939776e+12
RM_176	RMCA	20230330	5922	Ceratotherium simum	Collector: Pilette 	?	pd4	<1898	Congo (DR)		?			maybe not enough, enamel chipping off	20230803	0.018	FALSE	2.53	20230816	20	2.6e+08	20230907	12	11	6.31e+10	Pool A	3	Illumina NovaSeq X Plus	White rhino	Terrestrial	Perissodactyla	Ceratotherium simum	Grazer	5.3	10.12274	2.3037	32.4131	7.64103	47.5194	Herbivore	9512786	7383508	1044817	1007586	37231	56.91	59.93	2.3	7.2	21.7	31	37.8	16.3	83.7	15.8	0	0.43	0	7857	FALSE	FALSE	FALSE	18	50.6	3.12e+09	6.38976e+12
RM_177	RMCA	20230330	1983.006-M-0004	Papio anubis	Collector: Colyn 	male	M3	1980	Congo (DR)		Tshopo			not enough	20230707	0.009	FALSE	2.12	20230712	20	4.3e+08	20230720	12	10	1.17e+11	Pool A	2	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	4855536	4226527	95247	80229	15018	56.01	53.25	1.1	1.1	72.3	21.5	4	13.3	86.7	13.1	0	0.11	0	7367	FALSE	FALSE	FALSE	9	42.4	5.16e+09	5.28384e+12
RM_178	RMCA	20230330	5924	Ceratotherium simum	Collector: Pilette 	?	pd4	<1898	Congo (DR)		?				20230803	0.025	FALSE	9.39	20230816	20	1.86e+08	20230907	12	11	3.44e+10	Pool B	2	Illumina NovaSeq X Plus	White rhino	Terrestrial	Perissodactyla	Ceratotherium simum	Grazer	5.3	10.12274	2.3037	32.4131	7.64103	47.5194	Herbivore	7537747	6430641	315175	293517	21658	51.71	55.06	3.4	5.9	25.1	39.7	25.9	9.3	90.7	9.1	0.1	0.1	0	7463	FALSE	FALSE	FALSE	25	187.8	2.232e+09	4.571136e+12
RM_179	RMCA	20230330	1983.006-M-0002	Papio anubis	Collector: Colyn 	male	M3	1981	Congo (DR)		Tshopo				20230707	0.021	FALSE	5.87	20230712	20	2.69e+08	20230720	12	10	8.07e+10	Pool A	3	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	7109014	6456479	2926	1989	937	54.66	49.55	0.4	0.3	81.9	14	3.3	7.7	92.3	7.5	0.2	0.01	0	7553	FALSE	FALSE	FALSE	21	117.4	3.228e+09	3.305472e+12
RM_180	RMCA	20230330	1983.006-M-0003	Papio anubis	Collector: Colyn 	male	M3	1981	Congo (DR)		Tshopo			? maybe not enough?	20230809	0.011	FALSE	2.8	20230815	20	5.18e+08	20230905	12	11	1.37e+10	Pool B	3	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	38381719	29614465	1853736	1690238	163498	52.58	50.06	1.3	1.4	59.5	29.1	8.7	9	91	8.7	0.1	0.13	0	9500	FALSE	FALSE	FALSE	11	56	6.216e+09	1.2730368e+13
RM_181	RMCA	20230330	5925	Ceratotherium simum	Collector: Pilette 	?	M2	<1898	Congo (DR)		?				20230803	0.014	FALSE	3.36	20230816	20	14100000	20230907	12	11	1.45e+10	Pool B	3	Illumina NovaSeq X Plus	White rhino	Terrestrial	Perissodactyla	Ceratotherium simum	Grazer	5.3	10.12274	2.3037	32.4131	7.64103	47.5194	Herbivore	4117084	3343726	44826	40305	4521	49.46	48.65	3	5.5	23.5	33.4	34.6	7.3	92.7	7.2	0.1	0.04	0	6326	FALSE	FALSE	FALSE	14	67.2	169200000	346521600000
RM_182	RMCA	20230330	1990.042-M-0225	Papio anubis	Collector: Colyn 	male	M3	1982	Congo (DR)		Tshopo				20230719	0.019	FALSE	10.6	20230721	20	3.51e+08	20230920_3-3	10	11	3.7e+09	Pool C	4	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	17854227	15981627	38810	32300	6510	54.36	53.11	0.6	0.7	74.8	20	3.9	11.2	88.8	11	0.1	0.01	0	8851	FALSE	FALSE	FALSE	19	212	3.51e+09	7.18848e+12
RM_183	RMCA	20230330	1983.006-M-0006/1990.042-M-0224	Papio anubis	Collector: Colyn 	male	M3	1979	Congo (DR)		Tshopo				20230609	0.02	FALSE	9.61	20230613	20	2670000	20230616	18	10	2.93e+10	Pool B	3	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	5974002	5215286	98672	82550	16122	56.77	54.13	1.8	2.5	63.7	27	5.1	22.7	77.3	22.4	0	0.15	0.1	7663	FALSE	FALSE	TRUE	20	192.2	48060000	49213440000
RM_184	RMCA	20230330	2230	Papio anubis	Collector: Christy 	male	M3	1913	Congo (DR)		Mawambi				20230609	0.009	FALSE	7.84	20230613	20	1240000	20230616	18	10	3.34e+09	Pool C	4	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	1289088	934368	238812	203214	35598	56.11	60.23	2.5	9.1	42.1	33.2	13.1	24.5	75.5	21.3	0	3.23	0	4135	FALSE	FALSE	FALSE	9	156.8	22320000	22855680000
RM_185	RMCA	20230330	6317	Papio anubis	Collector: Van Saceghem 	?	M3	<1925	Rwanda		Kisenyi			collector died 1965. Worked in Kisani Rwanda in 1925 and 1930	20230809	0.017	FALSE	2.73	20230815	20	6.32e+08	20230905	12	11	4.72e+10	Pool A	3	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	15401214	12763986	166477	141919	24558	50.35	48.87	0.9	1.3	62.5	29.5	5.8	9.4	90.6	9.3	0.1	0.05	0	8561	FALSE	FALSE	FALSE	17	54.6	7.584e+09	1.5532032e+13
RM_186	RMCA	20230330	17680	Papio anubis	Collector: Vrijdagh 	male	M3	1942	Congo (DR)		Niarembe		small localized white patches		20230719	0.022	FALSE	2.72	20230721	20	1.91e+08	20230920_3-3	10	11	1.05e+10	Pool C	4	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	29335750	25668142	40903	33759	7144	52.94	47.92	0.6	0.4	75.4	19.5	4.1	10.4	89.6	10.3	0.1	0.01	0	8961	FALSE	FALSE	FALSE	22	54.4	1.91e+09	3.91168e+12
RM_187	RMCA	20230330	11153	Papio anubis	Collector: Hutsebaut 	?	M3	1931	Congo (DR)		Buta			maybe not enough	20230719	0.013	FALSE	6.43	20230721	20	3.1e+08	20230920_3-3	10	11	3.13e+10	Pool B	3	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	22357942	19797957	275475	242354	33121	62.3	55.31	2.4	9.9	35	26.3	26.5	35.3	64.7	34.6	0.6	0.08	0	9066	FALSE	FALSE	FALSE	13	128.6	3.1e+09	6.3488e+12
RM_188	RMCA	20230330	10416	Papio anubis	Collector: Hutsebaut 	?	M3	<1930	Congo (DR)		Buta			maybe not enough	20230719	0.019	FALSE	11.6	20230721	20	3.51e+08	20230920_3-3	10	11	7.28e+09	Pool C	4	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	29429773	26254297	486739	418711	68028	63.72	55.41	1	1.3	58.7	30.6	8.4	15.6	84.4	15.4	0	0.17	0	9427	FALSE	FALSE	FALSE	19	232	3.51e+09	7.18848e+12
RM_189	RMCA	20230330	9244	Papio anubis	Collector: Flamand 	?	M3	<1927	Congo (DR)		Bafwaboli			most likely 1927	20230719	0.016	FALSE	4.7	20230721	20	2.67e+08	20230920_3-3	10	11	8.37e+09	Pool C	4	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	24572649	21761978	24752	18457	6295	53.11	50.41	0.9	1.4	68.2	22.4	7.1	11.4	88.6	11.3	0.1	0.01	0	9327	FALSE	FALSE	FALSE	16	94	2.67e+09	5.46816e+12
RM_190	RMCA	20230330	10444	Papio anubis	Collector: Hutsebaut 	?	M3	<1930	Congo (DR)		Buta			maybe not enough	20230719	0.016	FALSE	10.9	20230721	20	4.84e+08	20230920_3-3	10	11	4.28e+09	Pool C	4	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	22740738	20549041	89679	80834	8845	60.4	56.04	0.8	1.7	65.9	25.4	6.2	16.5	83.5	16.3	0.1	0.04	0	9379	FALSE	FALSE	FALSE	16	218	4.84e+09	9.91232e+12
RM_191	RMCA	20230330	9243	Papio anubis	Collector: Flamand 	?	M3	1926	Congo (DR)		Bafwaboli				20230609	0.029	FALSE	13.1	20230620	20	4600000	20230622	18	11	1.2e+10	Pool C	4	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	1739482	1385979	52273	43121	9152	49.43	52.96	1.2	0.8	73.9	21	3.1	9.3	90.7	9	0.2	0.13	0	4084	FALSE	FALSE	FALSE	29	262	82800000	169574400000
RM_192	RMCA	20230330	14695	Papio anubis	Collector: Lefevre 	?	M3	<1938	Congo (DR)		Mulungu				20230719	0.017	FALSE	1	20230721	20	1.4e+08	20230920_3-3	10	11	7.14e+09	Pool C	2	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	10230822	4815711	3924011	3463443	460568	59.3	50.42	0.5	2.8	53.1	22.5	21.1	9.8	90.2	7.9	0	1.83	0	5551	FALSE	FALSE	FALSE	17	20	1.4e+09	2.8672e+12
RM_193	RMCA	20230331	715	Okapia johnstoni	Collector: Mertens 	male	M3	<1904	Congo (DR)		Semliki				20230626	0.021	FALSE	0.422	20230628	20	9720000	20230724	18	11	2.9e+09	Pool C	4	Illumina NovaSeq X Plus	Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	4255836	3288711	66075	58029	8046	48.4	43.49	1.9	2.7	4.1	4.8	86.6	4	96	3.8	0	0.22	0	3760	FALSE	FALSE	FALSE	21	8.44	174960000	358318080000
RM_194	RMCA	20230331	705	Okapia johnstoni	Collector: Bertrand 	?	M3	<1904	Congo (DR)		Libenge				20230626	0.014	FALSE	1.01	20230628	20	111000	20230724	18	11	4880000		NA		Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	14	20.2	1998000	4091904000
RM_195	RMCA	20230331	489	Okapia johnstoni	Collector: Jadoul 	female	M3	<1903	Congo (DR)		Ituri		white and brown		20230626	0.018	FALSE	1.52	20230628	20	3.72e+08	20230724	18	11	3.07e+11	Pool A	1	Illumina NovaSeq X Plus	Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	7226444	4856650	193911	191814	2097	44.39	42.79	8.6	3.1	30.8	19.8	37.8	8.1	91.9	8	0	0.03	0	6000	FALSE	FALSE	FALSE	18	30.4	6.696e+09	1.3713408e+13
RM_196	RMCA	20230331	1025	Okapia johnstoni	Collector: Borgerhoff 	female	M3	<1912	Congo (DR)		Beni				20230713	0.026	TRUE	3.37	20230809	10	580		NA	NA	NA		NA		Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	26	33.7	NA	NA
RM_197	RMCA	20230331	1192	Okapia johnstoni	Collector: Wilmet 	male	M3	<1912	Congo (DR)		Wamba				20230713	0.013	FALSE	0.796	20230719	20	21500000	20230905	12	11	55300000	Pool D	5	Illumina NovaSeq X Plus	Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	644946	324126	29482	28774	708	38.4	39	0	0	0	0	100	4.5	95.6	4.4	0	0.02	0	1295	FALSE	FALSE	FALSE	13	15.92	2.58e+08	5.28384e+11
RM_198	RMCA	20230331	1039	Okapia johnstoni	Collector: Hutereau 	female	M3	<1912	Congo (DR)		Uele				20230713	0.024	TRUE	1.36	20230809	20	22600		NA	NA	NA		NA		Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	24	27.2	NA	NA
RM_199	RMCA	20230331	752 b	Okapia johnstoni	Collector: Van Hulde 	?	M1	<1906	Congo (DR)		Mawambi			tooth chipping off	20230717	0.016	FALSE	1.28	20230721	20	5.37e+08	20230920_3-3	10	11	5.85e+09	Pool C	2	Illumina NovaSeq X Plus	Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	17402362	14125318	165023	150085	14938	52.21	49.7	11	5.4	17.3	13.6	52.7	12.6	87.4	12.5	0	0.05	0	8905	FALSE	FALSE	FALSE	16	25.6	5.37e+09	1.099776e+13
RM_200	RMCA	20230331	2918	Okapia johnstoni	Collector: Hutereau 	?	M3	<1914	Congo (DR)		Uele				20230803	0.025	FALSE	1.37	20230816	20	5840000	20230908	12	11	1.9e+10	Pool B	3	Illumina NovaSeq X Plus	Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	2946521	1801726	42773	42286	487	44.64	46.64	9.4	5.4	21.7	17.4	46.2	20.8	79.2	20.7	0	0.02	0	3501	FALSE	FALSE	FALSE	25	27.4	70080000	143523840000
RM_201	RMCA	20230331	3074	Okapia johnstoni	Collector: Bonnevie 	male	M3P3	<1914	Congo (DR)		Beni				20230803	0.026	FALSE	0.602	20230816	20	7180000	20230908	12	11	1.2e+10	Pool C	4	Illumina NovaSeq X Plus	Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	1897751	967323	125470	124176	1294	41.85	46.41	15.7	3.9	31.3	19.5	29.5	9.2	90.8	9.2	0	0.03	0	2850	FALSE	FALSE	FALSE	26	12.04	86160000	176455680000
RM_202	RMCA	20230331	3073	Okapia johnstoni	Collector: Bonnevie 	male	M3	<1914	Congo (DR)		Beni				20230803	0.03	TRUE	1.37	20230816	15	2670000	20230908	12	11	2.35e+09	Pool C	4	Illumina NovaSeq X Plus	Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	297551	187692	7634	7438	196	41.57	42.54	19.7	6.1	34.3	26.6	13.2	10.2	89.8	10.1	0	0.01	0	1342	FALSE	FALSE	FALSE	30	20.55	32040000	65617920000
RM_203	RMCA	20230331	2904	Okapia johnstoni	Collector: Thelie 	female	M3	<1914	Congo (DR)		Kilo				20230803	0.029	TRUE	4.25	20230816	20	1.03e+08	20230908	12	11	3.45e+10	Pool B	2	Illumina NovaSeq X Plus	Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	5772929	4196436	270257	268675	1582	46.15	46.94	8	3.9	33	23.1	32.1	13.3	86.7	13.3	0	0.02	0	6407	FALSE	FALSE	FALSE	29	85	1.236e+09	2.531328e+12
RM_204	RMCA	20230331	750	Okapia johnstoni	Collector: Van Hulde 	male	M3	<1906	Congo (DR)		Mawambi				20230803	0.032	TRUE	4.1	20230816	10	4270000	20230908	12	11	2940000		NA		Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	32	41	51240000	104939520000
RM_205	RMCA	20230331	6293	Okapia johnstoni	Collector: ministerie van colonieen 	male	M3	<1923	Congo (DR)		Uele				20230803	0.024	TRUE	18.6	20230816	10	40800000	20230908	12	11	2.48e+10	Pool B	3	Illumina NovaSeq X Plus	Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	2189946	1773287	214364	213418	946	50.34	53.03	8	3.8	14.3	16.6	57.4	15.8	84.3	15.7	0	0.02	0	5121	FALSE	FALSE	FALSE	24	186	489600000	1002700800000
RM_206	RMCA	20230331	11043	Okapia johnstoni	Collector: Libois 	?	M3	1930	Congo (DR)		Kanwa				20230814	0.027	TRUE	11	20230821	10	2.33e+08	20230908	12	11	3.35e+10	Pool B	2	Illumina NovaSeq X Plus	Okapi	Terrestrial	Artiodactyla	Okapia johnstoni	Browser-Grazer	3.8	11.75961	3.80114	19.86591	8.66007	55.91328	Herbivore	4956885	3353075	63739	60321	3418	45.74	46.96	4	3.6	31	26.6	34.7	10.5	89.5	10.5	0	0.02	0	5772	FALSE	FALSE	FALSE	27	110	2.796e+09	5.726208e+12
RM_207	RMCA	20230331	9731	Papio anubis	Collector: Dorsinfang 	?	M3	<1929	Congo (DR)		Lungu				20230809	0.012	FALSE	3.12	20230815	20	2.57e+08	20230907	12	11	5.1e+10	Pool A	3	Illumina NovaSeq X Plus	Olive baboon	Terrestrial	Primates	Papio anubis	Granivore-Frugivore	2.4	17.17402	6.55748	16.95524	5.39171	53.92152	Undefined	6239206	4081353	723721	618118	105603	49.12	47.39	1	2.1	56	34.3	6.6	11.9	88.1	11.5	0	0.36	0	6595	FALSE	FALSE	FALSE	12	62.4	3.084e+09	6.316032e+12
